class,feature,mean,std,min,max,median,n_sections
BEACH_WET,green_std,9.211030725421173,3.557666994902447,2.4698178070456938,14.965293181224348,8.519477169301567,16
BEACH_WET,green_min,166.625,11.94361754243663,146.0,186.0,169.0,16
BEACH_WET,green_max,194.1875,13.977213599283658,167.0,208.0,199.5,16
BEACH_WET,green_median,181.5625,16.433578429544795,148.0,202.0,186.75,16
BEACH_WET,green_q25,173.078125,14.074716915448068,146.25,192.0,174.5,16
BEACH_WET,green_q75,186.453125,16.724786682745265,153.25,204.75,192.875,16
BEACH_WET,green_iqr,13.375,7.37563556583431,3.0,26.75,12.5,16
BEACH_WET,green_cv,0.05097921399712191,0.019096369648133854,0.01534048327356621,0.07802551189372547,0.05123213926315165,16
BEACH_WET,green_range,27.5625,10.96034518921127,10.0,46.0,24.0,16
BEACH_WET,green_skew,-0.04081439187374771,0.7381126682490667,-1.0001458811270239,1.3270711896969363,-0.27155425061952226,16
BEACH_WET,green_kurtosis,-0.8438290298154075,0.707358637257856,-1.6621545522106524,0.34733390649774876,-1.249030509954037,16
BEACH_WET,blue_mean,157.18456813197767,19.060958334059702,123.7,178.54545454545453,163.88484848484848,16
BEACH_WET,blue_std,12.605577410975659,5.424977926314882,2.727636339397171,20.90328921485803,11.398319903038505,16
BEACH_WET,blue_min,138.0625,16.417343471666378,110.0,160.0,137.0,16
BEACH_WET,blue_max,175.5,20.172588662175546,138.0,200.0,181.5,16
BEACH_WET,blue_median,159.625,21.526340453809915,120.0,186.0,165.0,16
BEACH_WET,blue_q25,146.203125,18.469167719472363,114.75,173.0,148.625,16
BEACH_WET,blue_q75,166.28125,22.589244306380266,126.75,193.5,173.25,16
BEACH_WET,blue_iqr,20.078125,11.43012057023022,3.5,39.5,15.0,16
BEACH_WET,blue_cv,0.0797609263474625,0.03294264837408779,0.02060148292594495,0.122924370566573,0.07734064522998871,16
BEACH_WET,blue_range,37.4375,16.366505430298798,10.0,61.0,35.5,16
